Date,Price,LogReturn,LogReturn_Pct,GARCH_30D_Vol_Forecast,GARCH_1D_Vol_Forecast,Alpha,Beta,CVNA_Price,ATM_Strike,DTE,Call_IV,Put_IV,Avg_IV,Call_Price,Put_Price,Vol_Spread,Signal,Signal_Strength
12/23/2022,4.05,-0.019560526,-1.956052585,1.981179993,2.040548347,0.027059029,0.9553083,4.05,4,28,1.658,1.745,1.7015,0.75,0.76,0.279679993,LONG_STRADDLE,0.164372609
12/27/2022,3.72,-0.084993213,-8.499321283,2.072669773,2.089582167,0.025386128,0.961167671,3.72,3.5,31,1.7942,1.8751,1.8346,0.86,0.7,0.238069773,LONG_STRADDLE,0.129766583
12/28/2022,3.83,0.029141135,2.914113491,2.058161568,2.072988797,0.033065851,0.956662471,3.83,4,30,1.7808,1.8254,1.8031,0.74,0.9,0.255061568,LONG_STRADDLE,0.14145725
12/29/2022,4.45,0.150039293,15.0039293,1.705813782,1.765246447,0.030422516,0.92101621,4.45,4.5,29,1.6581,1.7885,1.7233,0.85,0.95,-0.017486218,NO_TRADE,0.010146938
12/30/2022,4.74,0.06313304,6.313303953,2.230198996,2.183383641,0.030592418,0.967983958,4.74,4.5,28,1.6296,1.787,1.7083,0.98,0.82,0.521898996,LONG_STRADDLE,0.305507812
1/3/2023,4.63,-0.023480268,-2.348026761,2.008103284,2.023791772,0.036795874,0.94620677,4.63,4.5,31,1.7211,1.8199,1.7705,1.05,0.93,0.237603284,LONG_STRADDLE,0.134201233
1/4/2023,5.04,0.084849214,8.484921399,1.797680407,1.846945856,0.023807235,0.95083804,5.04,5,30,1.6553,1.7827,1.719,1.02,1.05,0.078680407,LONG_STRADDLE,0.045771034
1/5/2023,4.55,-0.102278849,-10.22788491,1.962415379,1.972536818,0.021783274,0.968290268,4.55,4.5,29,1.6678,1.7388,1.7033,1,0.86,0.259115379,LONG_STRADDLE,0.152125509
1/6/2023,4.41,-0.031252544,-3.12525435,1.71610113,1.766107452,0.020658364,0.949801535,4.41,4.5,28,1.6422,1.7541,1.6982,0.84,0.98,0.01790113,NO_TRADE,0.010541238
1/9/2023,4.44,0.006779687,0.677968699,1.841469575,1.864516257,0.018839166,0.965095567,4.42,4.5,25,1.6649,1.7057,1.6853,0.96,0.83,0.156169575,LONG_STRADDLE,0.092665742
1/10/2023,4.42,-0.00451468,-0.451468035,1.762424248,1.786565738,0.019465235,0.954003778,4.42,4.5,31,1.67,1.7513,1.7107,0.86,0.96,0.051724248,LONG_STRADDLE,0.030235721
1/11/2023,5.5,0.218608396,21.86083961,1.681729085,1.701199291,0.021310143,0.943541936,5.5,5.5,30,1.7181,1.8535,1.7858,1.1,1.23,-0.104070915,SHORT_STRADDLE,0.058276915
1/12/2023,8.03,0.378436436,37.84364357,1.658878937,1.693377291,0.026003477,0.908274372,8.06,8,29,2.2698,2.5506,2.4102,2.15,2.3,-0.751321063,SHORT_STRADDLE,0.311725609
1/13/2023,7.02,-0.13442131,-13.44213099,1.97391426,2.087492434,0.027695711,0.941288681,7.02,7,28,1.9774,2.164,2.0707,1.65,1.78,-0.09678574,SHORT_STRADDLE,0.04674059
1/17/2023,7.31,0.040480056,4.048005572,2.13009825,2.171984949,0.028329984,0.960064089,7.3,7.5,31,2.0311,2.17,2.1006,1.75,2.06,0.02949825,NO_TRADE,0.014042773
1/18/2023,6.98,-0.046194357,-4.619435699,2.369346136,2.331651037,0.034555032,0.961465611,7,7.5,30,1.8213,2.0408,1.9311,1.42,2.02,0.438246136,LONG_STRADDLE,0.226941192
1/19/2023,6.38,-0.089880819,-8.988081942,1.940153509,2.021242876,0.027423073,0.941553357,6.38,5.5,29,1.4728,1.6661,1.5695,1.58,0.77,0.370653509,LONG_STRADDLE,0.236160248
1/20/2023,6.49,0.017094433,1.709443336,1.839060904,1.920698591,0.023897455,0.935109069,6.49,6.5,35,1.5503,1.8283,1.6893,1.05,1.45,0.149760904,LONG_STRADDLE,0.08865264
1/23/2023,7.18,0.101036852,10.10368523,2.121580825,2.121745187,0.026129307,0.964653678,7.16,7,32,1.8684,2.0224,1.9454,1.74,1.68,0.176180825,LONG_STRADDLE,0.090562776
1/24/2023,6.64,-0.07818742,-7.818741957,1.840421103,1.913332994,0.028010528,0.942237542,6.64,6.5,31,1.6712,1.8605,1.7658,1.67,1.28,0.074621103,LONG_STRADDLE,0.042259091
1/25/2023,6.43,-0.032137425,-3.213742524,1.765854166,1.810794622,0.013087927,0.95620149,6.43,6.5,30,1.6402,1.7466,1.6934,1.3,1.44,0.072454166,LONG_STRADDLE,0.042786209
1/26/2023,6.5,0.010827639,1.082763865,1.979562039,1.992182562,0.017365099,0.970841143,6.49,6.5,29,1.5683,1.7352,1.6518,1.22,1.44,0.327762039,LONG_STRADDLE,0.198427194
1/27/2023,7.77,0.178467987,17.84679875,1.761415144,1.796182112,0.014588357,0.955903213,7.77,8,28,1.7769,1.9911,1.884,1.54,1.92,-0.122584856,SHORT_STRADDLE,0.065066272
1/30/2023,10,0.252314929,25.23149286,1.868623617,1.890346697,0.011882691,0.974623992,10.02,10,25,1.9833,2.2123,2.0978,2.34,2.4,-0.229176383,SHORT_STRADDLE,0.109246059
1/31/2023,10.17,0.016857117,1.685711707,2.054562138,2.103052236,0.030419106,0.950507356,10.16,10,31,1.9195,2.1373,2.0284,2.43,2.63,0.026162138,NO_TRADE,0.012897919
2/1/2023,13.56,0.287682072,28.76820725,1.756450534,1.803655888,0.011969332,0.950369087,13.56,12.5,30,1.9431,1.7766,1.8598,3.25,2.97,-0.103349466,SHORT_STRADDLE,0.055570205
2/2/2023,14.25,0.049632624,4.96326242,2.271888274,2.243913778,0.016505216,0.981659738,14.25,14,29,2.3556,2.5509,2.4532,3.6,3.75,-0.181311726,SHORT_STRADDLE,0.073908253
2/3/2023,14.45,0.013937508,1.393750784,2.104665267,2.186650102,0.036014157,0.939526763,14.45,14.5,28,2.3656,2.5749,2.4702,4.2,4.45,-0.365534733,SHORT_STRADDLE,0.147977788
2/6/2023,13.43,-0.073203404,-7.320340402,1.906684801,1.989092084,0.026359944,0.946234281,13.43,13.5,25,2.6223,2.713,2.6676,4,3.9,-0.760915199,SHORT_STRADDLE,0.285243364
2/7/2023,13.19,-0.018032044,-1.803204381,2.083681478,2.10185573,0.021561005,0.965732787,13.19,13,31,2.36,2.4904,2.4252,3.9,4.1,-0.341518522,SHORT_STRADDLE,0.140820766
2/8/2023,14.01,0.060312394,6.031239362,1.836803043,1.849981629,0.005265633,0.981697631,14.01,14,30,2.322,2.4754,2.3987,3.91,4.51,-0.561896957,SHORT_STRADDLE,0.234250618
2/9/2023,11.95,-0.159040082,-15.9040082,2.159564282,2.141241887,0.018633628,0.97779748,11.95,12,29,2.2513,2.4784,2.3649,4.16,3.3,-0.205335718,SHORT_STRADDLE,0.086826385
2/10/2023,10.84,-0.097488282,-9.748828237,2.015814974,2.043456832,0.033669048,0.940143297,10.84,11,28,2.26,2.4452,2.3526,2.55,3.04,-0.336785026,SHORT_STRADDLE,0.143154394
2/13/2023,11.02,0.016468808,1.646880771,1.831340696,1.863304048,0.012240808,0.95962076,11.02,11,25,2.3116,2.4791,2.3954,2.64,2.95,-0.564059304,SHORT_STRADDLE,0.235476039
2/14/2023,10.72,-0.027600648,-2.760064808,1.763011282,1.792159515,0.012658107,0.944035833,10.74,10,31,2.1751,2.3205,2.2478,3.05,2.41,-0.484788718,SHORT_STRADDLE,0.215672532
2/15/2023,12.69,0.168703126,16.87031261,2.053644432,2.041766519,0.012201106,0.98317558,12.69,12.5,30,2.0565,2.2595,2.158,3.22,3.2,-0.104355568,SHORT_STRADDLE,0.048357539
2/16/2023,10.92,-0.150218311,-15.02183114,1.765168884,1.792071748,0.018139315,0.916242783,10.92,12.5,29,2.1045,2.2703,2.1874,2.18,3.8,-0.422231116,SHORT_STRADDLE,0.193028763
2/17/2023,11.37,0.040382337,4.038233745,1.921867442,1.920514622,0.006525022,0.989135329,11.37,11.5,35,2.0108,2.1244,2.0676,3.06,3.2,-0.145732558,SHORT_STRADDLE,0.070483922
2/21/2023,10.06,-0.122411143,-12.24111431,1.920088458,1.941455754,0.023741375,0.952340974,10.05,10,31,2.0051,2.205,2.105,0,2.74,-0.184911542,SHORT_STRADDLE,0.087843963
2/22/2023,10.07,0.000993542,0.099354206,1.809002941,1.830309844,0.009151715,0.967562901,10.07,10,30,2.093,2.2291,2.161,2.51,2.72,-0.351997059,SHORT_STRADDLE,0.162886191
2/23/2023,10.08,0.000992556,0.099255591,1.748828775,1.76139194,0.010884169,0.935242861,10.07,10,29,2.3403,2.3886,2.3644,2.85,2.74,-0.615571225,SHORT_STRADDLE,0.260349867
2/24/2023,8.01,-0.229862502,-22.98625016,1.733662632,1.747642442,0.010833469,0.946587139,8.01,8,28,1.6344,1.679,1.6567,1.67,1.45,0.076962632,LONG_STRADDLE,0.046455382
2/27/2023,8.93,0.108725634,10.87256338,1.752198591,1.771308195,0.009959914,0.932286088,8.93,9,25,1.5269,1.6364,1.5816,1.46,1.71,0.170598591,LONG_STRADDLE,0.107864562
2/28/2023,9.42,0.053418694,5.34186937,1.760082402,1.788128155,0.011252831,0.95348336,9.42,9.5,31,1.5223,1.6201,1.5712,1.83,1.89,0.188882402,LONG_STRADDLE,0.120215378
3/1/2023,8.91,-0.055660847,-5.566084711,1.830910126,1.843757688,0.016727899,0.935314784,8.91,9,30,1.53,1.6654,1.5977,1.53,1.86,0.233210126,LONG_STRADDLE,0.145966155
3/2/2023,9.47,0.060954666,6.095466572,1.819975126,1.838507302,0.013087657,0.959973621,9.47,9.5,29,1.465,1.5678,1.5164,1.7,1.78,0.303575126,LONG_STRADDLE,0.200194622
3/3/2023,10.09,0.063415927,6.341592717,1.902762829,1.909073693,0.009650512,0.97825378,10.09,10,28,1.3418,1.5198,1.4308,1.56,1.7,0.471962829,LONG_STRADDLE,0.3298594
3/6/2023,9.11,-0.102172123,-10.21721231,1.905559191,1.909266779,0.008488186,0.980044795,9.11,9,25,1.3418,1.496,1.4189,1.79,1.34,0.486659191,LONG_STRADDLE,0.342983432
3/7/2023,8.88,-0.025571154,-2.557115427,1.717624671,1.721322628,0.010486535,0.931099588,8.88,9,30,1.3348,1.4263,1.3806,1.68,1.42,0.337024671,LONG_STRADDLE,0.244114639
3/8/2023,8.85,-0.003384098,-0.338409798,1.70053219,1.683802073,0.021702627,0.900874293,8.85,9,29,1.2905,1.4014,1.346,1.25,1.42,0.35453219,LONG_STRADDLE,0.263396872
3/9/2023,8.44,-0.04743515,-4.743515041,1.728272826,1.707608874,0.014252728,0.89994268,8.44,8.5,28,1.3024,1.4436,1.373,1.19,1.44,0.355272826,LONG_STRADDLE,0.25875661
3/10/2023,7.31,-0.143739035,-14.37390348,1.720210274,1.720255295,0.008051257,0.952310449,7.31,7.5,27,1.3746,1.5215,1.4481,1.15,1.4,0.272110274,LONG_STRADDLE,0.187908483
3/13/2023,7.48,0.022989518,2.298951822,1.731588243,1.712146958,0.013999222,0.89931691,7.48,7.5,32,1.4283,1.6142,1.5213,1.2,1.41,0.210288243,LONG_STRADDLE,0.138229306
3/14/2023,6.83,-0.090908118,-9.09081184,1.779041465,1.777623046,0.010602259,0.961314341,6.83,7,31,1.383,1.5649,1.4739,1.18,1.47,0.305141465,LONG_STRADDLE,0.207029965
3/15/2023,7.05,0.031702943,3.170294324,1.769138092,1.76558903,0.010394587,0.959255059,7.05,7,30,1.4499,1.5453,1.4976,1.11,1.38,0.271538092,LONG_STRADDLE,0.181315499
3/16/2023,7.41,0.049802822,4.980282248,1.756351888,1.74917385,0.010380024,0.956602902,7.41,7.5,29,1.3624,1.5537,1.4581,0.84,1.44,0.298251888,LONG_STRADDLE,0.204548308
3/17/2023,7.65,0.031875209,3.187520853,1.749321524,1.738231984,0.011371755,0.954707814,7.65,7.5,28,1.2615,1.5041,1.3828,1.35,1.2,0.366521524,LONG_STRADDLE,0.26505751
3/20/2023,7.07,-0.078845168,-7.884516793,1.728300743,1.682607108,0.020106772,0.925220262,7.07,7,25,1.3568,1.487,1.4219,1.03,1.13,0.306400743,LONG_STRADDLE,0.215486844
3/21/2023,7.93,0.114792556,11.47925557,1.728209191,1.702031144,0.013471915,0.94159621,7.93,8,31,1.3871,1.5387,1.4629,1.3,1.75,0.265309191,LONG_STRADDLE,0.181358392
3/22/2023,8.43,0.061143736,6.114373637,1.74238585,1.727929734,0.010786698,0.951932854,8.43,8.5,30,1.4794,1.6815,1.5805,1.57,1.58,0.16188585,LONG_STRADDLE,0.102426985
3/23/2023,8.35,-0.009535233,-0.953523315,1.73851124,1.722645558,0.010355097,0.950760634,8.35,8.5,29,1.4365,1.6222,1.5293,1.21,1.64,0.20921124,LONG_STRADDLE,0.136801961
3/24/2023,8.19,-0.019347641,-1.9347641,1.729800158,1.709962028,0.010409484,0.948324721,8.19,8,28,1.4974,1.5981,1.5478,1.43,1.35,0.182000158,LONG_STRADDLE,0.117586354
3/27/2023,7.62,-0.072137528,-7.213752817,1.737733807,1.716038788,0.007846598,0.934440825,7.62,7.5,25,1.4602,1.6163,1.5383,1.31,1.28,0.199433807,LONG_STRADDLE,0.129645587
3/28/2023,7.36,-0.034716437,-3.471643696,1.717872844,1.691592333,0.010608331,0.944101043,7.36,7.5,31,1.4543,1.5825,1.5184,1.3,1.55,0.199472844,LONG_STRADDLE,0.131370419
3/29/2023,7.87,0.06699813,6.699812969,1.712162093,1.667707404,0.013577433,0.895581369,7.87,8,30,1.348,1.5245,1.4362,1.15,1.51,0.275962093,LONG_STRADDLE,0.192147398
3/30/2023,8.83,0.115096952,11.50969522,1.735177518,1.699318361,0.010869074,0.928077364,8.83,9,29,1.2678,1.5371,1.4024,1.33,1.65,0.332777518,LONG_STRADDLE,0.237291442
3/31/2023,9.79,0.103206442,10.32064419,1.727790122,1.6930685,0.012386516,0.906801483,9.79,10,28,1.2502,1.4766,1.3634,1.41,1.78,0.364390122,LONG_STRADDLE,0.267265749
4/3/2023,9.29,-0.052422904,-5.242290372,1.724726348,1.700706681,0.010008649,0.943217158,9.29,9.5,25,1.4726,1.6199,1.5463,1.4,1.8,0.178426348,LONG_STRADDLE,0.115389218
4/4/2023,9.5,0.022353246,2.235324578,1.720473426,1.69438143,0.009924286,0.94226638,9.5,9.5,31,1.5595,1.771,1.6652,1.8,1.93,0.055273426,LONG_STRADDLE,0.033193266
4/5/2023,8.5,-0.111225635,-11.12256351,1.72266273,1.690656971,0.011042478,0.894783785,8.5,8.5,30,1.5683,1.7161,1.6422,1.55,1.65,0.08046273,LONG_STRADDLE,0.048996912
4/6/2023,9.01,0.058268908,5.826890812,1.725630287,1.694602749,0.011587793,0.894722351,9.01,9,29,1.4962,1.6822,1.5892,1.51,1.87,0.136430287,LONG_STRADDLE,0.085848406
4/10/2023,9.31,0.03275402,3.275401967,1.716298045,1.687096627,0.010175051,0.940638878,9.31,9.5,25,1.5651,1.7325,1.6488,1.5,1.85,0.067498045,LONG_STRADDLE,0.040937679
4/11/2023,9.76,0.047203309,4.720330914,1.72350731,1.690233457,0.011182908,0.89501125,9.76,10,31,1.6249,1.7527,1.6888,2.25,2.18,0.03470731,NO_TRADE,0.020551463
4/12/2023,9.24,-0.054750515,-5.475051477,1.722556757,1.689088066,0.01079694,0.895276914,9.24,9,30,1.5494,1.718,1.6337,1.83,1.8,0.088856757,LONG_STRADDLE,0.054389886
4/13/2023,9.37,0.013971211,1.39712106,1.720560324,1.685654845,0.010701257,0.895292101,9.37,9.5,29,1.5779,1.7019,1.6399,1.84,1.81,0.080660324,LONG_STRADDLE,0.049186124
4/14/2023,8.97,-0.04362742,-4.362742018,1.717149029,1.679717426,0.010753028,0.895745285,8.97,9,28,1.5636,1.6778,1.6207,1.54,1.68,0.096449029,LONG_STRADDLE,0.059510723
4/17/2023,9.06,0.009983444,0.998344398,1.713649278,1.673511797,0.011000703,0.896393518,9.06,9,25,1.5402,1.6457,1.593,1.51,1.56,0.120649278,LONG_STRADDLE,0.075737149
4/18/2023,8.8,-0.029117399,-2.911739857,1.68519659,1.642410021,0.011113475,0.939463746,8.8,10,31,1.4525,1.5665,1.5095,1.09,2.35,0.17569659,LONG_STRADDLE,0.116393899
4/19/2023,8.63,-0.019507216,-1.950721639,1.699071732,1.656860488,0.010062868,0.919958061,8.63,7.5,30,1.4664,1.5422,1.5043,2.14,0.94,0.194771732,LONG_STRADDLE,0.129476655
4/20/2023,8,-0.075802963,-7.580296342,1.698330351,1.645509543,0.01275279,0.897237119,8,7.5,29,1.4414,1.5451,1.4933,1.55,1.15,0.205030351,LONG_STRADDLE,0.137300175
4/21/2023,8.14,0.017348638,1.734863833,1.66129745,1.607946744,0.012976349,0.939159248,8.14,8,35,1.3855,1.4738,1.4296,1.5,1.54,0.23169745,LONG_STRADDLE,0.162071524
4/24/2023,8.37,0.027863704,2.786370449,1.649884571,1.591392509,0.013919588,0.939199262,8.37,8.5,32,1.3462,1.4035,1.3749,1.25,1.61,0.274984571,LONG_STRADDLE,0.200003325
4/25/2023,7.55,-0.103106321,-10.31063212,1.638824222,1.575658317,0.014822132,0.93932666,7.55,7.5,31,1.3596,1.4409,1.4002,1.25,1.29,0.238624222,LONG_STRADDLE,0.170421527
4/26/2023,7.52,-0.003981425,-0.39814253,1.640663492,1.579784071,0.014900104,0.93922689,7.52,7.5,30,1.3326,1.4197,1.3761,1.25,1.18,0.264563492,LONG_STRADDLE,0.192256008
4/27/2023,7.34,-0.024227295,-2.422729534,1.625663634,1.558676769,0.016039427,0.9392514,7.34,7.5,29,1.3171,1.3706,1.3439,0.99,1.25,0.281763634,LONG_STRADDLE,0.209661161
5/1/2023,6.93,-0.001441961,-0.144196132,1.598529391,1.520920414,0.018263939,0.939348896,6.93,7,25,1.3202,1.4062,1.3632,0.99,1.19,0.235329391,LONG_STRADDLE,0.172630128
5/2/2023,7.22,0.04099514,4.09951397,1.579133243,1.494266042,0.019770786,0.939203786,7.22,7,31,1.4054,1.4539,1.4296,1.13,1.25,0.149533243,LONG_STRADDLE,0.10459796
5/3/2023,7.07,-0.020994473,-2.0994473,1.565966214,1.477274646,0.020813897,0.939284591,7.07,7,30,1.3555,1.4585,1.407,1.24,1.1,0.158966214,LONG_STRADDLE,0.112982384
5/4/2023,7.2,0.018220546,1.822054611,1.543927545,1.447441161,0.022561356,0.938968047,7.2,7,29,1.4211,1.532,1.4765,1.35,1.16,0.067427545,LONG_STRADDLE,0.045667148
5/5/2023,8.96,0.218689201,21.8689201,1.521042896,1.417250482,0.024382735,0.938635332,8.96,9,28,1.382,1.463,1.4225,1.42,1.55,0.098542896,LONG_STRADDLE,0.069274443
5/8/2023,11.3,0.232032499,23.20324987,1.671170549,1.623185925,0.022297736,0.903008337,11.3,11,25,1.4973,1.5905,1.5439,1.8,1.75,0.127270549,LONG_STRADDLE,0.082434451
5/9/2023,11.85,0.047525142,4.752514186,1.698775806,1.680450166,0.014418294,0.934883635,11.85,12,31,1.4764,1.5719,1.5241,2.09,2.38,0.174675806,LONG_STRADDLE,0.11460915
5/10/2023,13.15,0.104093891,10.4093891,1.689675141,1.667546455,0.014681284,0.935448208,13.15,13,30,1.4184,1.5021,1.4602,2.2,2.29,0.229475141,LONG_STRADDLE,0.157153226
5/11/2023,11.96,-0.09485401,-9.48540101,1.690061775,1.668594031,0.014360602,0.937045188,11.96,12,29,1.2447,1.3469,1.2958,1.8,1.95,0.394261775,LONG_STRADDLE,0.304261287
5/12/2023,10.5,-0.130192491,-13.01924914,1.688019038,1.666330116,0.01461237,0.936514737,10.5,10.5,28,1.1686,1.2677,1.2181,1.46,1.48,0.469919038,LONG_STRADDLE,0.385780345
5/15/2023,11.58,0.097904215,9.790421498,1.694014822,1.675280367,0.014393308,0.937717654,11.58,11.5,25,1.2287,1.3074,1.2681,1.47,1.7,0.425914822,LONG_STRADDLE,0.335868482
5/16/2023,10.6,-0.088425471,-8.842547103,1.69639744,1.676740287,0.015381858,0.93829706,10.6,10,31,1.1786,1.2582,1.2184,1.81,1.23,0.47799744,LONG_STRADDLE,0.392315693
5/17/2023,11.8,0.10724553,10.72455304,1.693620761,1.673161959,0.01514128,0.938417311,11.8,12.5,30,1.1377,1.2395,1.1886,1.44,2.28,0.505020761,LONG_STRADDLE,0.424887062
5/18/2023,11.96,0.013468217,1.346821705,1.696251129,1.677564301,0.015081474,0.938011278,11.96,12.5,29,1.129,1.1987,1.1639,1.44,1.99,0.532351129,LONG_STRADDLE,0.457385625
5/19/2023,10.74,-0.107592659,-10.75926594,1.686317652,1.66312018,0.015083211,0.938731213,10.74,10.5,35,1.1523,1.2452,1.1987,1.79,1.72,0.487617652,LONG_STRADDLE,0.406788731
5/22/2023,11.47,0.065759842,6.575984206,1.688012618,1.66491385,0.015384799,0.939243246,11.47,11.5,32,1.1874,1.2587,1.2231,1.61,1.85,0.464912618,LONG_STRADDLE,0.380110063
5/23/2023,11.91,0.037643452,3.764345223,1.682762371,1.657575889,0.01535062,0.939656066,11.91,12,31,1.2371,1.2931,1.2651,1.86,1.87,0.417662371,LONG_STRADDLE,0.330141784
5/24/2023,11.53,-0.032426049,-3.242604909,1.674178892,1.645532148,0.01542546,0.939911129,11.53,11.5,30,1.2426,1.31,1.2763,1.57,1.84,0.397878892,LONG_STRADDLE,0.311744019
5/25/2023,10.94,-0.052526537,-5.252653729,1.664486972,1.631759501,0.015622084,0.940549086,10.94,11,29,1.2129,1.2896,1.2512,1.62,1.77,0.413286972,LONG_STRADDLE,0.330312478
5/26/2023,11.74,0.070576017,7.057601741,1.656797572,1.620844092,0.015881749,0.941168275,11.74,11.5,28,1.1894,1.2599,1.2246,1.74,1.55,0.432197572,LONG_STRADDLE,0.352929587
5/30/2023,13.72,0.155852808,15.58528079,1.653618353,1.615921917,0.016260503,0.941491885,13.72,13.5,31,1.3674,1.4275,1.3975,2.45,2.13,0.256118353,LONG_STRADDLE,0.183268947
5/31/2023,12.92,-0.060078124,-6.007812394,1.673952684,1.64616614,0.015669363,0.940822117,12.92,13,30,1.3268,1.3944,1.3606,1.91,2.1,0.313352684,LONG_STRADDLE,0.23030478
6/1/2023,15.8,0.201233442,20.12334417,1.667924048,1.637670816,0.015764984,0.94098678,15.8,15,29,1.3031,1.3971,1.3501,3,1.95,0.317824048,LONG_STRADDLE,0.235407783
6/2/2023,15.68,-0.007623925,-0.762392511,1.70384451,1.689864768,0.015263352,0.940008859,15.68,15.5,28,1.2754,1.3487,1.312,2.44,2.31,0.39184451,LONG_STRADDLE,0.298661974
6/5/2023,15,-0.044335814,-4.433581382,1.693197272,1.674056303,0.015186557,0.941022585,15,15,25,1.2545,1.2924,1.2735,2.15,2.1,0.419697272,LONG_STRADDLE,0.329562051
6/6/2023,14.78,-0.014775286,-1.477528558,1.686064566,1.663273886,0.015323766,0.941454196,14.78,15,31,1.166,1.241,1.2035,2.04,2.35,0.482564566,LONG_STRADDLE,0.40096765
6/7/2023,15.53,0.049498722,4.949872164,1.676211878,1.648556849,0.015560877,0.942178868,15.53,15.5,30,1.1135,1.1786,1.1461,2.26,2.1,0.530111878,LONG_STRADDLE,0.462535449
6/8/2023,24.23,0.444817898,44.48178977,1.6688343,1.638256266,0.015554253,0.942675712,24.23,18,29,1.7111,1.6079,1.6595,7.4,1.58,0.0093343,NO_TRADE,0.005624767
6/9/2023,19.07,-0.239475115,-23.94751152,1.822568276,1.865533054,0.010482915,0.935726379,19.07,22.5,28,1.8608,1.942,1.9014,3.35,6.5,-0.078831724,SHORT_STRADDLE,0.041459831
6/12/2023,21.26,0.108710953,10.87109533,1.875084872,1.957890601,0.01489717,0.926902927,21.26,21.5,25,1.6369,1.7419,1.6894,3.84,4.24,0.185684872,LONG_STRADDLE,0.109911728
6/13/2023,23.51,0.10059849,10.05984896,1.865637772,1.939313998,0.014382889,0.927563131,23.51,23.5,31,1.3984,1.5034,1.4509,4.05,4.15,0.414737772,LONG_STRADDLE,0.285848626
6/14/2023,23.4,-0.00468984,-0.468984019,1.85407193,1.918361574,0.01367073,0.927936153,23.4,23.5,30,1.3252,1.4177,1.3715,3.6,4.1,0.48257193,LONG_STRADDLE,0.35185704
6/15/2023,26.38,0.119870125,11.98701249,1.832555776,1.881181995,0.012088546,0.929062645,26.38,25.5,29,1.361,1.4838,1.4224,4.6,4.45,0.410155776,LONG_STRADDLE,0.288354736
6/16/2023,25.32,-0.04101155,-4.101155001,1.810074449,1.866035241,0.01240373,0.896549511,25.32,25.5,28,1.2479,1.3606,1.3043,3.65,3.9,0.505774449,LONG_STRADDLE,0.387774629
6/20/2023,23.52,-0.073743474,-7.374347425,1.81749054,1.853654708,0.011274539,0.929762966,23.52,25,31,1.2619,1.3502,1.3061,3.1,4.65,0.51139054,LONG_STRADDLE,0.391540112
6/21/2023,24.17,0.027261072,2.726107168,1.791878312,1.824771189,0.011045435,0.896242504,24.17,24,30,1.2057,1.277,1.2414,3.7,3.57,0.550478312,LONG_STRADDLE,0.443433472
6/22/2023,25.54,0.055133656,5.513365589,1.78311166,1.80569077,0.010385693,0.895841213,25.54,25.5,29,1.1428,1.2273,1.1851,3.5,3.95,0.59801166,LONG_STRADDLE,0.504608607
6/23/2023,21.41,-0.176387748,-17.6387748,1.776079239,1.790991155,0.009727891,0.895513933,21.41,23.5,28,1.1616,1.2261,1.1938,2.4,4,0.582279239,LONG_STRADDLE,0.487752755
6/26/2023,20.91,-0.023630589,-2.363058916,1.78642851,1.809304697,0.010399526,0.895717979,20.91,21,25,1.1178,1.1855,1.1517,2.64,2.73,0.63472851,LONG_STRADDLE,0.551123131
6/27/2023,24.3,0.150248837,15.02488369,1.792490425,1.808857676,0.009654218,0.92940591,24.3,23,31,1.1356,1.208,1.1718,3.75,2.75,0.620690425,LONG_STRADDLE,0.529689729
6/28/2023,28.03,0.142799015,14.27990148,1.799347704,1.818505001,0.010007309,0.929465902,28.03,26.5,30,1.2547,1.3336,1.2941,5.15,3.8,0.505247704,LONG_STRADDLE,0.390424004
6/29/2023,25.74,-0.085229163,-8.522916301,1.787852794,1.807924319,0.010472557,0.895992862,25.74,26,29,1.1935,1.2691,1.2313,3.6,4,0.556552794,LONG_STRADDLE,0.452004218
6/30/2023,25.92,0.006968669,0.696866932,1.786420421,1.802684733,0.011148279,0.896382442,25.92,26,28,1.1702,1.2305,1.2003,3.7,3.7,0.586120421,LONG_STRADDLE,0.488311606
7/3/2023,25.8,-0.00464038,-0.464037956,1.793014659,1.804257925,0.010113798,0.931065756,25.88,26,25,1.126,1.1802,1.1531,3.25,3.6,0.639914659,LONG_STRADDLE,0.554951573
7/5/2023,25.85,0.001936109,0.193610903,1.776865749,1.779688326,0.011806321,0.905276887,25.85,26,30,1.3348,1.381,1.3579,4.05,4.05,0.418965749,LONG_STRADDLE,0.308539472
7/6/2023,24.32,-0.061011544,-6.101154386,1.771047153,1.768157961,0.01112135,0.909080182,25.85,26,29,1.0153,1.5526,1.2839,3.34,5.15,0.487147153,LONG_STRADDLE,0.379427645
7/10/2023,34.27,0.151576426,15.15764258,1.792244233,1.79876678,0.010770564,0.931045409,34.27,31.5,32,1.4941,1.5705,1.5323,0,4.95,0.259944233,LONG_STRADDLE,0.169643173
7/11/2023,35.57,0.03723225,3.723225007,1.786486406,1.794489444,0.011017441,0.895907426,35.57,36,31,1.4972,1.5644,1.5308,6.15,6.9,0.255686406,LONG_STRADDLE,0.167027963
7/12/2023,38.89,0.089234562,8.923456221,1.780470093,1.781754809,0.01038154,0.895480851,38.89,38,30,1.5971,1.6665,1.6318,7.65,7.4,0.148670093,LONG_STRADDLE,0.091108036
7/13/2023,37.68,-0.031607698,-3.160769846,1.779564567,1.777889264,0.010524277,0.894996297,37.68,38,29,1.5777,1.6281,1.6029,6.8,7.2,0.176664567,LONG_STRADDLE,0.110215589
